year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,latitude,longitude,school_id
"2018","240051001065","Hyattsville Middle","MD","Prince Georges County Public Schools","Middle","Regular school","No","38.960108","-76.944684","01065"
"2018","240042000813","Ilchester Elementary","MD","Howard County Public Schools","Primary","Regular school","No","39.231207","-76.77396","00813"
"2018","240051001701","Imagine Andrews Public Charter","MD","Prince Georges County Public Schools","Primary","Regular school","Yes","38.79755","-76.893784","01701"
"2018","240051001637","Imagine Foundations at Leeland PCS","MD","Prince Georges County Public Schools","Primary","Regular school","Yes","38.873988","-76.760595","01637"
"2018","240051001706","Imagine Foundations at Morningside PCS","MD","Prince Georges County Public Schools","Primary","Regular school","Yes","38.82929","-76.886093","01706"
"2018","240051001648","Imagine Lincoln Public Charter","MD","Prince Georges County Public Schools","Primary","Regular school","Yes","38.830289","-76.950053","01648"
"2018","240009001632","Independence School Local I","MD","Baltimore City Public Schools","High","Regular school","Yes","39.331226","-76.637325","01632"
"2018","240027000591","Indian Head Elementary School","MD","Charles County Public Schools","Primary","Regular school","No","38.600441","-77.166854","00591"
"2018","240051001066","Indian Queen Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.757949","-77.015609","01066"
"2018","240051001738","International High School @ Langley Park","MD","Prince Georges County Public Schools","High","Regular school","No","38.940125","-76.930972","01738"
"2018","240051001737","International High school @ Largo","MD","Prince Georges County Public Schools","High","Regular school","No","38.886615","-76.820025","01737"
"2018","240051001095","Isaac J. Gourdine Middle","MD","Prince Georges County Public Schools","Middle","Regular school","No","38.769664","-76.951412","01095"
"2018","240027000592","J. C. Parks Elementary School","MD","Charles County Public Schools","Primary","Regular school","No","38.614694","-77.074916","00592"
"2018","240051001068","J. Frank Dent Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.810061","-76.961083","01068"
"2018","240057001083","J. M. Tawes Vocational Center","MD","Somerset County Public Schools","Ungraded","Vocational school","No","38.102891","-75.719698","01083"
"2018","240027000593","J. P. Ryon Elementary School","MD","Charles County Public Schools","Primary","Regular school","No","38.622152","-76.889295","00593"
"2018","240048000854","Jackson Road Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.05643","-76.991693","00854"
"2018","240012000467","Jacksonville Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.512399","-76.559577","00467"
"2018","240006000082","Jacobsville Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.12224","-76.524695","00082"
"2018","240051001354","James E. Duckworth Regional Center","MD","Prince Georges County Public Schools","Other","Special education school","No","39.042407","-76.93736","01354"
"2018","240051001069","James H. Harrison Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","39.072156","-76.862484","01069"
"2018","240048001044","James Hubert Blake High","MD","Montgomery County Public Schools","High","Regular school","No","39.113539","-77.017776","01044"
"2018","240069001305","James M. Bennett High","MD","Wicomico County Public Schools","High","Regular school","No","38.346647","-75.590766","01305"
"2018","240051001475","James Madison Middle","MD","Prince Georges County Public Schools","Middle","Regular school","No","38.788542","-76.840072","01475"
"2018","240051001071","James McHenry Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.958855","-76.850755","01071"
"2018","240009000253","James McHenry Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.287397","-76.63347","00253"
"2018","240009000255","James Mosher Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","39.299806","-76.65584","00255"
"2018","240051001072","James Ryder Randall Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.783145","-76.913846","01072"
"2018","240039000702","Jarrettsville Elementary","MD","Harford County Public Schools","Primary","Regular school","No","39.602314","-76.486381","00702"
"2018","240042000740","Jeffers Hill Elementary","MD","Howard County Public Schools","Primary","Regular school","No","39.20543","-76.826349","00740"
"2018","240006000083","Jessup Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.145348","-76.767737","00083"
"2018","240048000788","JoAnn Leleck at Broad Acres Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.009299","-76.985275","00788"
"2018","240039000703","John Archer School","MD","Harford County Public Schools","Other","Special education school","No","39.556958","-76.287754","00703"
"2018","240048000855","John F. Kennedy High","MD","Montgomery County Public Schools","High","Regular school","No","39.065893","-77.03869","00855"
"2018","240051001075","John H. Bayne Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.872556","-76.884965","01075"
"2018","240048000861","John H. Poole Middle","MD","Montgomery County Public Schools","Middle","Regular school","No","39.125795","-77.410531","00861"
"2018","240027000595","John Hanson Middle School","MD","Charles County Public Schools","Middle","Regular school","No","38.62417","-76.888034","00595"
"2018","240051000870","John Hanson Montessori","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.802363","-76.992471","00870"
"2018","240003000019","John Humbird Elementary","MD","Allegany County Public Schools","Primary","Regular school","No","39.625577","-78.765612","00019"
"2018","240048001398","John L Gildner Regional Inst for Children & Adol","MD","Montgomery County Public Schools","Other","Special education school","No","39.103035","-77.201993","01398"
"2018","240009000257","John Ruhrah Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.28576","-76.530751","00257"
"2018","240048001456","John T. Baker Middle School","MD","Montgomery County Public Schools","Middle","Regular school","No","39.274047","-77.218708","01456"
"2018","240012000410","Johnnycake Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.292471","-76.735638","00410"
"2018","240009000258","Johnston Square Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","39.303559","-76.604551","00258"
"2018","240066001740","Jonathan Hager Elementary","MD","Washingtion County Public Schools","Primary","Regular school","No","39.660508","-77.757687","01740"
"2018","240006000084","Jones Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.058006","-76.535933","00084"
"2018","240048010503","Jones Lane Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.103342","-77.266029","10503"
"2018","240012090444","Joppa View Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.386871","-76.455638","90444"
"2018","240039000704","Joppatowne Elementary","MD","Harford County Public Schools","Primary","Regular school","No","39.420619","-76.361897","00704"
"2018","240039000705","Joppatowne High","MD","Harford County Public Schools","High","Regular school","No","39.414318","-76.351618","00705"
"2018","240009001662","Joseph C. Briscoe Academy","MD","Baltimore City Public Schools","High","Special education school","No","39.298574","-76.624897","01662"
"2018","240051001137","Judge Sylvania W. Woods Sr. Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.932877","-76.872779","01137"
"2018","240048090479","Judith A. Resnik Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.181634","-77.151806","90479"
"2018","240051000414","Judith P. Hoyer Montessori","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.90373","-76.887902","00414"
"2018","240048000857","Julius West Middle","MD","Montgomery County Public Schools","Middle","Regular school","No","39.076945","-77.16396","00857"
"2018","240009001665","K.A.S.A. (Knowledge And Success Academy)","MD","Baltimore City Public Schools","Missing/not reported","Regular school","No","39.30995","-76.677901","01665"
"2018","240048000858","Kemp Mill Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.043741","-77.016691","00858"
"2018","240033001412","Kemptown Elementary","MD","Frederick County Public Schools","Primary","Regular school","No","39.329588","-77.234328","01412"
"2018","240051001077","Kenilworth Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.959358","-76.734671","01077"
"2018","240051001731","Kenmoor Early Childhood Center","MD","Prince Georges County Public Schools","Prekindergarten","Special education school","No","38.927531","-76.866958","01731"
"2018","240051001473","Kenmoor Middle","MD","Prince Georges County Public Schools","Middle","Regular school","No","38.925288","-76.867411","01473"
"2018","240024001491","Kenmore Elementary","MD","Cecil County Public Schools","Primary","Regular school","No","39.672754","-75.859423","01491"
"2018","240054001070","Kennard Elementary School","MD","Queen Annes County Public Schools","Primary","Regular school","No","39.037925","-76.06407","01070"
