ncessch,per_pupil_state,American Indian or Alaska Native,Asian,Black,Hispanic,Native Hawaiian or other Pacific Islander,Total,Two or more races,Unknown,White,year,school_name,state_location,lea_name,school_level,school_type,charter,latitude,longitude,school_id
370108000452.0,18199.51,0.0,1.0,0.0,5.0,0.0,78.0,9.0,0.0,63.0,2018,Knotts Island Elementary,NC,Currituck County Schools,Primary,Regular school,No,36.513644,-75.919977,452
370108000453.0,8066.64,0.0,6.0,19.0,28.0,5.0,522.0,45.0,0.0,419.0,2019,Moyock Elementary,NC,Currituck County Schools,Primary,Regular school,No,36.5249,-76.1737,453
370108000453.0,8066.64,0.0,6.0,19.0,28.0,5.0,522.0,45.0,0.0,419.0,2018,Moyock Elementary,NC,Currituck County Schools,Primary,Regular school,No,36.524896,-76.173662,453
370108002627.0,8030.36,2.0,3.0,25.0,24.0,0.0,585.0,33.0,0.0,498.0,2019,Moyock Middle,NC,Currituck County Schools,Middle,Regular school,No,36.5017,-76.1566,2627
370108002627.0,8030.36,2.0,3.0,25.0,24.0,0.0,585.0,33.0,0.0,498.0,2018,Moyock Middle,NC,Currituck County Schools,Middle,Regular school,No,36.501714,-76.156603,2627
370108002374.0,9070.28,0.0,3.0,36.0,22.0,0.0,529.0,54.0,0.0,414.0,2019,Shawboro Elementary School,NC,Currituck County Schools,Primary,Regular school,No,36.4451,-76.0151,2374
370108002374.0,9070.28,0.0,3.0,36.0,22.0,0.0,529.0,54.0,0.0,414.0,2018,Shawboro Elementary School,NC,Currituck County Schools,Primary,Regular school,No,36.445118,-76.015101,2374
370108003037.0,8495.59,1.0,1.0,5.0,16.0,1.0,285.0,17.0,0.0,244.0,2019,The JP Knapp ECH (i)School,NC,Currituck County Schools,High,Regular school,No,36.445,-76.0153,3037
370108003037.0,8495.59,1.0,1.0,5.0,16.0,1.0,285.0,17.0,0.0,244.0,2018,The JP Knapp ECH (i)School,NC,Currituck County Schools,High,Regular school,No,36.445006,-76.015288,3037
370108000450.0,10271.52,0.0,3.0,6.0,26.0,0.0,273.0,23.0,0.0,215.0,2019,W T Griggs Elementary,NC,Currituck County Schools,Primary,Regular school,No,36.2798,-75.8917,450
370108000450.0,10271.52,0.0,3.0,6.0,26.0,0.0,273.0,23.0,0.0,215.0,2018,W T Griggs Elementary,NC,Currituck County Schools,Primary,Regular school,No,36.279786,-75.89173,450
370042903455.0,11579.46,0.0,0.0,210.0,13.0,0.0,243.0,5.0,0.0,15.0,2019,D.C. Virgo Preparatory Academy,NC,D.C. Virgo Preparatory Academy,Primary,Regular school,No,34.25069,-77.940461,3455
370042903455.0,11579.46,0.0,0.0,210.0,13.0,0.0,243.0,5.0,0.0,15.0,2018,D.C. Virgo Preparatory Academy,NC,D.C. Virgo Preparatory Academy,Primary,Regular school,No,34.25069,-77.940461,3455
370111002088.0,12082.39,0.0,1.0,1.0,64.0,0.0,321.0,13.0,0.0,242.0,2019,Cape Hatteras Elementary School,NC,Dare County Schools,Primary,Regular school,No,35.259,-75.5517,2088
370111002088.0,12082.39,0.0,1.0,1.0,64.0,0.0,321.0,13.0,0.0,242.0,2018,Cape Hatteras Elementary School,NC,Dare County Schools,Primary,Regular school,No,35.259022,-75.551656,2088
370111000454.0,15516.07,1.0,4.0,2.0,55.0,0.0,331.0,6.0,0.0,263.0,2019,Cape Hatteras Secondary School,NC,Dare County Schools,High,Regular school,No,35.265552,-75.55126,454
370111000454.0,15516.07,1.0,4.0,2.0,55.0,0.0,331.0,6.0,0.0,263.0,2018,Cape Hatteras Secondary School,NC,Dare County Schools,High,Regular school,No,35.265552,-75.55126,454
370111002093.0,19649.84,1.0,0.0,3.0,6.0,0.0,35.0,3.0,0.0,22.0,2019,Dare Learning Academy,NC,Dare County Schools,High,Other/alternative school,No,35.89223,-75.660101,2093
370111002093.0,19649.84,1.0,0.0,3.0,6.0,0.0,35.0,3.0,0.0,22.0,2018,Dare Learning Academy,NC,Dare County Schools,High,Other/alternative school,No,35.89223,-75.660101,2093
370111002290.0,13189.34,0.0,1.0,2.0,49.0,0.0,353.0,14.0,0.0,287.0,2019,First Flight Elementary School,NC,Dare County Schools,Primary,Regular school,No,36.0065,-75.6643,2290
370111002290.0,13189.34,0.0,1.0,2.0,49.0,0.0,353.0,14.0,0.0,287.0,2018,First Flight Elementary School,NC,Dare County Schools,Primary,Regular school,No,36.006528,-75.66432,2290
370111002724.0,10367.43,2.0,10.0,0.0,75.0,1.0,847.0,25.0,0.0,734.0,2019,First Flight High School,NC,Dare County Schools,High,Regular school,No,36.0088,-75.6665,2724
370111002724.0,10367.43,2.0,10.0,0.0,75.0,1.0,847.0,25.0,0.0,734.0,2018,First Flight High School,NC,Dare County Schools,High,Regular school,No,36.008836,-75.666492,2724
370111002291.0,9926.83,1.0,9.0,2.0,74.0,0.0,689.0,35.0,0.0,568.0,2019,First Flight Middle School,NC,Dare County Schools,Middle,Regular school,No,36.00523,-75.667642,2291
370111002291.0,9926.83,1.0,9.0,2.0,74.0,0.0,689.0,35.0,0.0,568.0,2018,First Flight Middle School,NC,Dare County Schools,Middle,Regular school,No,36.00523,-75.667642,2291
370111000455.0,11485.14,0.0,4.0,1.0,25.0,1.0,443.0,16.0,0.0,396.0,2019,Kitty Hawk Elementary School,NC,Dare County Schools,Primary,Regular school,No,36.098,-75.7332,455
370111000455.0,11485.14,0.0,4.0,1.0,25.0,1.0,443.0,16.0,0.0,396.0,2018,Kitty Hawk Elementary School,NC,Dare County Schools,Primary,Regular school,No,36.098034,-75.733232,455
370111000456.0,11109.34,0.0,1.0,38.0,204.0,0.0,689.0,55.0,0.0,391.0,2019,Manteo Elementary School,NC,Dare County Schools,Primary,Regular school,No,35.9105,-75.6754,456
370111000456.0,11109.34,0.0,1.0,38.0,204.0,0.0,689.0,55.0,0.0,391.0,2018,Manteo Elementary School,NC,Dare County Schools,Primary,Regular school,No,35.910502,-75.675443,456
370111000457.0,11718.87,2.0,8.0,37.0,107.0,0.0,542.0,24.0,0.0,364.0,2019,Manteo High School,NC,Dare County Schools,High,Regular school,No,35.9157,-75.6738,457
370111000457.0,11718.87,2.0,8.0,37.0,107.0,0.0,542.0,24.0,0.0,364.0,2018,Manteo High School,NC,Dare County Schools,High,Regular school,No,35.915709,-75.673848,457
370111002107.0,11319.91,1.0,0.0,29.0,106.0,0.0,454.0,15.0,0.0,303.0,2019,Manteo Middle School,NC,Dare County Schools,Middle,Regular school,No,35.9203,-75.6807,2107
370111002107.0,11319.91,1.0,0.0,29.0,106.0,0.0,454.0,15.0,0.0,303.0,2018,Manteo Middle School,NC,Dare County Schools,Middle,Regular school,No,35.920294,-75.680714,2107
370111002758.0,10522.43,0.0,6.0,5.0,126.0,0.0,581.0,41.0,0.0,403.0,2019,Nags Head Elementary School,NC,Dare County Schools,Primary,Regular school,No,35.9758,-75.6387,2758
370111002758.0,10522.43,0.0,6.0,5.0,126.0,0.0,581.0,41.0,0.0,403.0,2018,Nags Head Elementary School,NC,Dare County Schools,Primary,Regular school,No,35.975804,-75.63868,2758
370042203448.0,7639.65,1.0,3.0,17.0,30.0,0.0,337.0,5.0,0.0,281.0,2019,Davidson Charter Academy: CFA,NC,Davidson Charter Academy: CFA,Primary,Regular school,Yes,35.845924,-80.269117,3448
370042203448.0,7639.65,1.0,3.0,17.0,30.0,0.0,337.0,5.0,0.0,281.0,2018,Davidson Charter Academy: CFA,NC,Davidson Charter Academy: CFA,Primary,Regular school,Yes,35.845924,-80.269117,3448
370114002664.0,9325.33,1.0,0.0,1.0,26.0,0.0,291.0,11.0,0.0,252.0,2019,Brier Creek Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.7976,-80.0871,2664
370114002664.0,9325.33,1.0,0.0,1.0,26.0,0.0,291.0,11.0,0.0,252.0,2018,Brier Creek Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.797602,-80.087052,2664
370114000459.0,7775.16,3.0,7.0,42.0,72.0,0.0,916.0,25.0,0.0,767.0,2019,Central Davidson High,NC,Davidson County Schools,High,Regular school,No,35.7398,-80.2216,459
370114000459.0,7775.16,3.0,7.0,42.0,72.0,0.0,916.0,25.0,0.0,767.0,2018,Central Davidson High,NC,Davidson County Schools,High,Regular school,No,35.739833,-80.221555,459
370114000458.0,6858.05,1.0,3.0,25.0,75.0,0.0,793.0,47.0,0.0,642.0,2019,Central Davidson Middle,NC,Davidson County Schools,Middle,Regular school,No,35.7414,-80.2242,458
370114000458.0,6858.05,1.0,3.0,25.0,75.0,0.0,793.0,47.0,0.0,642.0,2018,Central Davidson Middle,NC,Davidson County Schools,Middle,Regular school,No,35.741397,-80.224176,458
370114000461.0,8677.38,0.0,1.0,5.0,62.0,0.0,421.0,14.0,0.0,339.0,2019,Churchland Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.785,-80.4159,461
370114000461.0,8677.38,0.0,1.0,5.0,62.0,0.0,421.0,14.0,0.0,339.0,2018,Churchland Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.784984,-80.415929,461
370114000462.0,15724.67,1.0,0.0,4.0,4.0,0.0,97.0,2.0,0.0,86.0,2019,Davidson County High School,NC,Davidson County Schools,High,Other/alternative school,No,35.8171,-80.1887,462
370114000462.0,15724.67,1.0,0.0,4.0,4.0,0.0,97.0,2.0,0.0,86.0,2018,Davidson County High School,NC,Davidson County Schools,High,Other/alternative school,No,35.817104,-80.188747,462
370114002759.0,8943.83,2.0,6.0,1.0,12.0,0.0,123.0,5.0,0.0,97.0,2019,Davidson Early College,NC,Davidson County Schools,High,Regular school,No,35.864815,-80.182466,2759
370114002759.0,8943.83,2.0,6.0,1.0,12.0,0.0,123.0,5.0,0.0,97.0,2018,Davidson Early College,NC,Davidson County Schools,High,Regular school,No,35.864815,-80.182466,2759
370114000463.0,9038.74,0.0,1.0,6.0,30.0,0.0,470.0,15.0,0.0,418.0,2019,Davis-Townsend Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.8061,-80.1685,463
370114000463.0,9038.74,0.0,1.0,6.0,30.0,0.0,470.0,15.0,0.0,418.0,2018,Davis-Townsend Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.806083,-80.168493,463
370114000464.0,8258.59,0.0,0.0,2.0,7.0,0.0,357.0,6.0,0.0,342.0,2019,Denton Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.6321,-80.1187,464
370114000464.0,8258.59,0.0,0.0,2.0,7.0,0.0,357.0,6.0,0.0,342.0,2018,Denton Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.632112,-80.118697,464
370114000466.0,7102.96,1.0,13.0,9.0,78.0,0.0,680.0,14.0,0.0,565.0,2019,E Lawson Brown Middle,NC,Davidson County Schools,Middle,Regular school,No,35.8485,-80.1047,466
370114000466.0,7102.96,1.0,13.0,9.0,78.0,0.0,680.0,14.0,0.0,565.0,2018,E Lawson Brown Middle,NC,Davidson County Schools,Middle,Regular school,No,35.848502,-80.104653,466
370114000467.0,7426.23,3.0,12.0,18.0,88.0,0.0,849.0,13.0,0.0,715.0,2019,East Davidson High,NC,Davidson County Schools,High,Regular school,No,35.8502,-80.1016,467
370114000467.0,7426.23,3.0,12.0,18.0,88.0,0.0,849.0,13.0,0.0,715.0,2018,East Davidson High,NC,Davidson County Schools,High,Regular school,No,35.850202,-80.101589,467
370114000468.0,7662.34,0.0,7.0,11.0,76.0,0.0,529.0,12.0,0.0,423.0,2019,Fair Grove Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.8473,-80.0797,468
370114000468.0,7662.34,0.0,7.0,11.0,76.0,0.0,529.0,12.0,0.0,423.0,2018,Fair Grove Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.847294,-80.079664,468
370114002576.0,7051.6,3.0,2.0,20.0,37.0,0.0,488.0,17.0,0.0,409.0,2019,Friedberg Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.9924,-80.2766,2576
370114002576.0,7051.6,3.0,2.0,20.0,37.0,0.0,488.0,17.0,0.0,409.0,2018,Friedberg Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.992436,-80.2766,2576
370114002760.0,7794.95,0.0,16.0,26.0,76.0,0.0,490.0,20.0,0.0,352.0,2019,Friendship Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.9597,-80.1401,2760
370114002760.0,7794.95,0.0,16.0,26.0,76.0,0.0,490.0,20.0,0.0,352.0,2018,Friendship Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.959721,-80.1401,2760
370114000469.0,7617.79,0.0,5.0,31.0,144.0,0.0,505.0,20.0,0.0,305.0,2019,Hasty Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.9223,-80.0818,469
370114000469.0,7617.79,0.0,5.0,31.0,144.0,0.0,505.0,20.0,0.0,305.0,2018,Hasty Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.922318,-80.081835,469
370114000470.0,6904.74,3.0,19.0,73.0,125.0,2.0,712.0,28.0,0.0,462.0,2019,Ledford Middle,NC,Davidson County Schools,Middle,Regular school,No,35.9478,-80.1203,470
370114000470.0,6904.74,3.0,19.0,73.0,125.0,2.0,712.0,28.0,0.0,462.0,2018,Ledford Middle,NC,Davidson County Schools,Middle,Regular school,No,35.947783,-80.120255,470
370114000471.0,7368.06,2.0,24.0,76.0,145.0,0.0,1001.0,31.0,0.0,723.0,2019,Ledford Senior High,NC,Davidson County Schools,High,Regular school,No,35.9631,-80.1343,471
370114000471.0,7368.06,2.0,24.0,76.0,145.0,0.0,1001.0,31.0,0.0,723.0,2018,Ledford Senior High,NC,Davidson County Schools,High,Regular school,No,35.963099,-80.134316,471
370114000473.0,7833.06,2.0,3.0,31.0,40.0,0.0,517.0,22.0,0.0,419.0,2019,Midway Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.9521,-80.214,473
370114000473.0,7833.06,2.0,3.0,31.0,40.0,0.0,517.0,22.0,0.0,419.0,2018,Midway Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.952109,-80.214029,473
370114000475.0,7603.07,3.0,13.0,37.0,80.0,0.0,1117.0,30.0,0.0,954.0,2019,North Davidson High,NC,Davidson County Schools,High,Regular school,No,35.924225,-80.246106,475
370114000475.0,7603.07,3.0,13.0,37.0,80.0,0.0,1117.0,30.0,0.0,954.0,2018,North Davidson High,NC,Davidson County Schools,High,Regular school,No,35.924225,-80.246106,475
370114000474.0,7460.32,1.0,13.0,19.0,67.0,0.0,714.0,27.0,0.0,587.0,2019,North Davidson Middle,NC,Davidson County Schools,Middle,Regular school,No,35.926767,-80.245786,474
370114000474.0,7460.32,1.0,13.0,19.0,67.0,0.0,714.0,27.0,0.0,587.0,2018,North Davidson Middle,NC,Davidson County Schools,Middle,Regular school,No,35.926767,-80.245786,474
370114000476.0,7406.2,1.0,1.0,7.0,19.0,1.0,505.0,13.0,0.0,463.0,2019,Northwest Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.9423,-80.3013,476
370114000476.0,7406.2,1.0,1.0,7.0,19.0,1.0,505.0,13.0,0.0,463.0,2018,Northwest Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.942332,-80.301299,476
370114003389.0,7695.32,2.0,4.0,33.0,44.0,0.0,727.0,14.0,0.0,630.0,2019,Oak Grove High,NC,Davidson County Schools,High,Regular school,No,35.944133,-80.163944,3389
370114003389.0,7695.32,2.0,4.0,33.0,44.0,0.0,727.0,14.0,0.0,630.0,2018,Oak Grove High,NC,Davidson County Schools,High,Regular school,No,35.944133,-80.163944,3389
370114003251.0,7324.71,2.0,7.0,24.0,57.0,0.0,691.0,16.0,0.0,585.0,2019,Oak Grove Middle,NC,Davidson County Schools,Middle,Regular school,No,35.9411,-80.1658,3251
370114003251.0,7324.71,2.0,7.0,24.0,57.0,0.0,691.0,16.0,0.0,585.0,2018,Oak Grove Middle,NC,Davidson County Schools,Middle,Regular school,No,35.941099,-80.165789,3251
370114000477.0,8809.3,1.0,3.0,7.0,44.0,0.0,376.0,14.0,0.0,307.0,2019,Pilot Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.8789,-80.1343,477
370114000477.0,8809.3,1.0,3.0,7.0,44.0,0.0,376.0,14.0,0.0,307.0,2018,Pilot Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.878904,-80.134276,477
370114000478.0,8887.48,2.0,0.0,3.0,15.0,0.0,312.0,6.0,0.0,286.0,2019,Reeds Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.842884,-80.33311,478
370114000478.0,8887.48,2.0,0.0,3.0,15.0,0.0,312.0,6.0,0.0,286.0,2018,Reeds Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.842884,-80.33311,478
370114000479.0,8954.03,2.0,0.0,1.0,8.0,0.0,264.0,9.0,0.0,244.0,2019,Silver Valley Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.733,-80.102,479
370114000479.0,8954.03,2.0,0.0,1.0,8.0,0.0,264.0,9.0,0.0,244.0,2018,Silver Valley Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.732977,-80.10196,479
370114002216.0,9271.98,1.0,3.0,2.0,12.0,0.0,374.0,5.0,0.0,351.0,2019,South Davidson High,NC,Davidson County Schools,High,Regular school,No,35.6733,-80.1036,2216
370114002216.0,9271.98,1.0,3.0,2.0,12.0,0.0,374.0,5.0,0.0,351.0,2018,South Davidson High,NC,Davidson County Schools,High,Regular school,No,35.673337,-80.103585,2216
370114002515.0,8934.8,1.0,0.0,0.0,8.0,0.0,278.0,8.0,0.0,261.0,2019,South Davidson Middle,NC,Davidson County Schools,Middle,Regular school,No,35.6733,-80.1033,2515
370114002515.0,8934.8,1.0,0.0,0.0,8.0,0.0,278.0,8.0,0.0,261.0,2018,South Davidson Middle,NC,Davidson County Schools,Middle,Regular school,No,35.673309,-80.10333,2515
370114003119.0,8393.73,1.0,0.0,8.0,24.0,0.0,366.0,17.0,0.0,316.0,2019,Southmont Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.66452,-80.27174,3119
370114003119.0,8393.73,1.0,0.0,8.0,24.0,0.0,366.0,17.0,0.0,316.0,2018,Southmont Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.66452,-80.27174,3119
370114002036.0,8028.25,0.0,5.0,31.0,96.0,0.0,622.0,36.0,0.0,454.0,2019,Southwood Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.7327,-80.268,2036
370114002036.0,8028.25,0.0,5.0,31.0,96.0,0.0,622.0,36.0,0.0,454.0,2018,Southwood Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.732711,-80.267988,2036
370114000460.0,28546.71,0.0,0.0,14.0,9.0,0.0,90.0,2.0,0.0,65.0,2019,Stoner-Thomas School,NC,Davidson County Schools,Other,Other/alternative school,No,35.818,-80.2011,460
370114000460.0,28546.71,0.0,0.0,14.0,9.0,0.0,90.0,2.0,0.0,65.0,2018,Stoner-Thomas School,NC,Davidson County Schools,Other,Other/alternative school,No,35.818005,-80.20106,460
370114003015.0,8435.45,1.0,5.0,15.0,22.0,0.0,351.0,10.0,0.0,298.0,2019,Tyro Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.7907,-80.3205,3015
370114003015.0,8435.45,1.0,5.0,15.0,22.0,0.0,351.0,10.0,0.0,298.0,2018,Tyro Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.790716,-80.320495,3015
370114000481.0,6895.58,4.0,4.0,17.0,57.0,1.0,632.0,16.0,0.0,533.0,2019,Tyro Middle,NC,Davidson County Schools,Middle,Regular school,No,35.806,-80.3711,481
370114000481.0,6895.58,4.0,4.0,17.0,57.0,1.0,632.0,16.0,0.0,533.0,2018,Tyro Middle,NC,Davidson County Schools,Middle,Regular school,No,35.805957,-80.371101,481
370114000482.0,6713.77,0.0,20.0,42.0,79.0,0.0,842.0,35.0,0.0,666.0,2019,Wallburg Elementary,NC,Davidson County Schools,Primary,Regular school,No,36.0087,-80.1412,482
370114000482.0,6713.77,0.0,20.0,42.0,79.0,0.0,842.0,35.0,0.0,666.0,2018,Wallburg Elementary,NC,Davidson County Schools,Primary,Regular school,No,36.008714,-80.141181,482
370114000483.0,7657.81,0.0,20.0,22.0,68.0,0.0,551.0,27.0,0.0,414.0,2019,Welcome Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.903,-80.2581,483
370114000483.0,7657.81,0.0,20.0,22.0,68.0,0.0,551.0,27.0,0.0,414.0,2018,Welcome Elementary,NC,Davidson County Schools,Primary,Regular school,No,35.902995,-80.258111,483
370114000484.0,8073.0,2.0,4.0,23.0,60.0,1.0,746.0,18.0,0.0,638.0,2019,West Davidson High,NC,Davidson County Schools,High,Regular school,No,35.8037,-80.3656,484
370114000484.0,8073.0,2.0,4.0,23.0,60.0,1.0,746.0,18.0,0.0,638.0,2018,West Davidson High,NC,Davidson County Schools,High,Regular school,No,35.803707,-80.365564,484
370114003257.0,11136.56,0.0,4.0,6.0,12.0,0.0,177.0,4.0,0.0,151.0,2019,Yadkin Valley Regional Career Academy,NC,Davidson County Schools,High,Regular school,No,35.8171,-80.1887,3257
370114003257.0,11136.56,0.0,4.0,6.0,12.0,0.0,177.0,4.0,0.0,151.0,2018,Yadkin Valley Regional Career Academy,NC,Davidson County Schools,High,Regular school,No,35.817104,-80.188747,3257
370117002853.0,45345.93,0.0,0.0,2.0,1.0,0.0,14.0,2.0,0.0,9.0,2019,Central Davie Academy,NC,Davie County Schools,Other,Other/alternative school,No,35.907114,-80.552599,2853
370117002853.0,45345.93,0.0,0.0,2.0,1.0,0.0,14.0,2.0,0.0,9.0,2018,Central Davie Academy,NC,Davie County Schools,High,Other/alternative school,No,35.907114,-80.552599,2853
370117000485.0,8935.38,0.0,0.0,53.0,92.0,0.0,432.0,30.0,0.0,257.0,2019,Cooleemee Elementary,NC,Davie County Schools,Primary,Regular school,No,35.8155,-80.5522,485
370117000485.0,8935.38,0.0,0.0,53.0,92.0,0.0,432.0,30.0,0.0,257.0,2018,Cooleemee Elementary,NC,Davie County Schools,Primary,Regular school,No,35.815525,-80.55224,485
370117002516.0,10033.46,2.0,0.0,18.0,52.0,0.0,345.0,12.0,0.0,261.0,2019,Cornatzer Elementary,NC,Davie County Schools,Primary,Regular school,No,35.8976,-80.494,2516
370117002516.0,10033.46,2.0,0.0,18.0,52.0,0.0,345.0,12.0,0.0,261.0,2018,Cornatzer Elementary,NC,Davie County Schools,Primary,Regular school,No,35.89761,-80.494038,2516
370117002827.0,5582.53,0.0,2.0,8.0,47.0,0.0,173.0,4.0,0.0,112.0,2019,Davie County Early College High,NC,Davie County Schools,High,Regular school,No,35.8709,-80.5555,2827
370117002827.0,5582.53,0.0,2.0,8.0,47.0,0.0,173.0,4.0,0.0,112.0,2018,Davie County Early College High,NC,Davie County Schools,High,Regular school,No,35.870882,-80.55553,2827
370117000486.0,7648.45,3.0,15.0,112.0,240.0,0.0,1759.0,67.0,0.0,1322.0,2019,Davie County High,NC,Davie County Schools,High,Regular school,No,35.971751,-80.535951,486
370117000486.0,7648.45,3.0,15.0,112.0,240.0,0.0,1759.0,67.0,0.0,1322.0,2018,Davie County High,NC,Davie County Schools,High,Regular school,No,35.971751,-80.535951,486
370117000487.0,8835.91,2.0,7.0,86.0,112.0,0.0,564.0,34.0,0.0,323.0,2019,Mocksville Elementary,NC,Davie County Schools,Primary,Regular school,No,35.9066,-80.559,487
370117000487.0,8835.91,2.0,7.0,86.0,112.0,0.0,564.0,34.0,0.0,323.0,2018,Mocksville Elementary,NC,Davie County Schools,Primary,Regular school,No,35.906557,-80.558958,487
370117002065.0,9367.73,1.0,3.0,15.0,51.0,0.0,467.0,22.0,0.0,375.0,2019,North Davie Middle,NC,Davie County Schools,Middle,Regular school,No,35.9662,-80.535,2065
370117002065.0,9367.73,1.0,3.0,15.0,51.0,0.0,467.0,22.0,0.0,375.0,2018,North Davie Middle,NC,Davie County Schools,Middle,Regular school,No,35.966205,-80.534969,2065
370117000489.0,8031.65,0.0,8.0,22.0,42.0,0.0,512.0,27.0,0.0,413.0,2019,Pinebrook Elementary,NC,Davie County Schools,Primary,Regular school,No,35.9708,-80.5167,489
370117000489.0,8031.65,0.0,8.0,22.0,42.0,0.0,512.0,27.0,0.0,413.0,2018,Pinebrook Elementary,NC,Davie County Schools,Primary,Regular school,No,35.97081,-80.516718,489
370117000490.0,8569.92,1.0,5.0,8.0,29.0,0.0,490.0,22.0,0.0,425.0,2019,Shady Grove Elementary,NC,Davie County Schools,Primary,Regular school,No,35.9467,-80.4155,490
370117000490.0,8569.92,1.0,5.0,8.0,29.0,0.0,490.0,22.0,0.0,425.0,2018,Shady Grove Elementary,NC,Davie County Schools,Primary,Regular school,No,35.946708,-80.415491,490
370117002066.0,8959.95,0.0,6.0,53.0,131.0,0.0,520.0,28.0,0.0,302.0,2019,South Davie Middle,NC,Davie County Schools,Middle,Regular school,No,35.886443,-80.568554,2066
370117002066.0,8959.95,0.0,6.0,53.0,131.0,0.0,520.0,28.0,0.0,302.0,2018,South Davie Middle,NC,Davie County Schools,Middle,Regular school,No,35.886443,-80.568554,2066
370117002816.0,9303.37,0.0,4.0,14.0,47.0,0.0,468.0,19.0,0.0,384.0,2019,William Ellis Middle,NC,Davie County Schools,Middle,Regular school,No,35.9294,-80.4072,2816
370117002816.0,9303.37,0.0,4.0,14.0,47.0,0.0,468.0,19.0,0.0,384.0,2018,William Ellis Middle,NC,Davie County Schools,Middle,Regular school,No,35.929444,-80.407247,2816
370117000491.0,9598.26,0.0,4.0,17.0,53.0,1.0,364.0,18.0,0.0,271.0,2019,William R Davie Elementary,NC,Davie County Schools,Primary,Regular school,No,35.9804,-80.6227,491
370117000491.0,9598.26,0.0,4.0,17.0,53.0,1.0,364.0,18.0,0.0,271.0,2018,William R Davie Elementary,NC,Davie County Schools,Primary,Regular school,No,35.980352,-80.622725,491
370007402420.0,9931.69,0.0,1.0,287.0,14.0,0.0,312.0,2.0,0.0,8.0,2019,Dillard Academy,NC,Dillard Academy,Primary,Regular school,Yes,35.3791,-78.0054,2420
370007402420.0,9931.69,0.0,1.0,287.0,14.0,0.0,312.0,2.0,0.0,8.0,2018,Dillard Academy,NC,Dillard Academy,Primary,Regular school,Yes,35.379086,-78.005368,2420
370034003290.0,11417.86,1.0,0.0,96.0,10.0,0.0,123.0,10.0,0.0,6.0,2019,Douglass Academy,NC,Douglass Academy,Primary,Regular school,Yes,34.2421,-77.9431,3290
370034003290.0,11417.86,1.0,0.0,96.0,10.0,0.0,123.0,10.0,0.0,6.0,2018,Douglass Academy,NC,Douglass Academy,Primary,Regular school,Yes,34.242063,-77.943101,3290
370120000492.0,8985.81,3.0,1.0,53.0,583.0,1.0,904.0,17.0,0.0,246.0,2019,B F Grady Elementary,NC,Duplin County Schools,Primary,Regular school,No,35.0572,-77.8288,492
370120000492.0,8985.81,3.0,1.0,53.0,583.0,1.0,904.0,17.0,0.0,246.0,2018,B F Grady Elementary,NC,Duplin County Schools,Primary,Regular school,No,35.057186,-77.828759,492
370120000493.0,10440.75,4.0,1.0,122.0,197.0,0.0,871.0,28.0,0.0,519.0,2019,Beulaville Elementary,NC,Duplin County Schools,Primary,Regular school,No,34.9194,-77.764,493
370120000493.0,10440.75,4.0,1.0,122.0,197.0,0.0,871.0,28.0,0.0,519.0,2018,Beulaville Elementary,NC,Duplin County Schools,Primary,Regular school,No,34.919387,-77.764004,493
370120001393.0,13167.14,0.0,0.0,88.0,70.0,0.0,509.0,12.0,0.0,339.0,2019,Chinquapin Elementary,NC,Duplin County Schools,Primary,Regular school,No,34.8245,-77.8122,1393
370120001393.0,13167.14,0.0,0.0,88.0,70.0,0.0,509.0,12.0,0.0,339.0,2018,Chinquapin Elementary,NC,Duplin County Schools,Primary,Regular school,No,34.824509,-77.812216,1393
