year,ncessch,school_name,state_location,sex,enrollment
"2018","370001100428","Raleigh Road Elementary","NC","Male","114"
"2018","370297001265","Rama Road Elementary","NC","Total","539"
"2018","370297001265","Rama Road Elementary","NC","Unknown","0"
"2018","370297001265","Rama Road Elementary","NC","Female","272"
"2018","370297001265","Rama Road Elementary","NC","Male","267"
"2018","370378001525","Ramseur Elementary","NC","Total","386"
"2018","370378001525","Ramseur Elementary","NC","Unknown","0"
"2018","370378001525","Ramseur Elementary","NC","Female","176"
"2018","370378001525","Ramseur Elementary","NC","Male","210"
"2018","370001102136","Ramsey Street High","NC","Total","30"
"2018","370001102136","Ramsey Street High","NC","Unknown","0"
"2018","370001102136","Ramsey Street High","NC","Female","10"
"2018","370001102136","Ramsey Street High","NC","Male","20"
"2018","370472002282","Rand Road Elementary","NC","Total","507"
"2018","370472002282","Rand Road Elementary","NC","Unknown","0"
"2018","370472002282","Rand Road Elementary","NC","Female","246"
"2018","370472002282","Rand Road Elementary","NC","Male","261"
"2018","370378001526","Randleman Elementary","NC","Total","569"
"2018","370378001526","Randleman Elementary","NC","Unknown","0"
"2018","370378001526","Randleman Elementary","NC","Female","267"
"2018","370378001526","Randleman Elementary","NC","Male","302"
"2018","370378001527","Randleman High","NC","Total","837"
"2018","370378001527","Randleman High","NC","Unknown","0"
"2018","370378001527","Randleman High","NC","Female","382"
"2018","370378001527","Randleman High","NC","Male","455"
"2018","370378001528","Randleman Middle","NC","Total","822"
"2018","370378001528","Randleman Middle","NC","Unknown","0"
"2018","370378001528","Randleman Middle","NC","Female","394"
"2018","370378001528","Randleman Middle","NC","Male","428"
"2018","370378002883","Randolph Early College High","NC","Total","358"
"2018","370378002883","Randolph Early College High","NC","Unknown","0"
"2018","370378002883","Randolph Early College High","NC","Female","226"
"2018","370378002883","Randolph Early College High","NC","Male","132"
"2018","370297001266","Randolph Middle","NC","Total","1179"
"2018","370297001266","Randolph Middle","NC","Unknown","0"
"2018","370297001266","Randolph Middle","NC","Female","632"
"2018","370297001266","Randolph Middle","NC","Male","547"
"2018","370078000325","Ranger Elementary/Middle","NC","Total","292"
"2018","370078000325","Ranger Elementary/Middle","NC","Unknown","0"
"2018","370078000325","Ranger Elementary/Middle","NC","Female","135"
"2018","370078000325","Ranger Elementary/Middle","NC","Male","157"
"2018","370192000843","Rankin Elementary","NC","Total","764"
"2018","370192000843","Rankin Elementary","NC","Unknown","0"
"2018","370192000843","Rankin Elementary","NC","Female","363"
"2018","370192000843","Rankin Elementary","NC","Male","401"
"2018","370297001267","Ranson Middle","NC","Total","1111"
"2018","370297001267","Ranson Middle","NC","Unknown","0"
"2018","370297001267","Ranson Middle","NC","Female","509"
"2018","370297001267","Ranson Middle","NC","Male","602"
"2018","370072002679","Rashkis Elementary","NC","Total","465"
"2018","370072002679","Rashkis Elementary","NC","Unknown","0"
"2018","370072002679","Rashkis Elementary","NC","Female","215"
"2018","370072002679","Rashkis Elementary","NC","Male","250"
"2018","370048002431","Ray Childers Elementary","NC","Total","484"
"2018","370048002431","Ray Childers Elementary","NC","Unknown","0"
"2018","370048002431","Ray Childers Elementary","NC","Female","224"
"2018","370048002431","Ray Childers Elementary","NC","Male","260"
"2018","370003002153","Ray Street Academy","NC","Total","77"
"2018","370003002153","Ray Street Academy","NC","Unknown","0"
"2018","370003002153","Ray Street Academy","NC","Female","15"
"2018","370003002153","Ray Street Academy","NC","Male","62"
"2018","370462002814","Rea View Elementary","NC","Total","657"
"2018","370462002814","Rea View Elementary","NC","Unknown","0"
"2018","370462002814","Rea View Elementary","NC","Female","340"
"2018","370462002814","Rea View Elementary","NC","Male","317"
"2018","370036303346","Reaching All Minds Academy","NC","Total","306"
"2018","370036303346","Reaching All Minds Academy","NC","Unknown","0"
"2018","370036303346","Reaching All Minds Academy","NC","Female","150"
"2018","370036303346","Reaching All Minds Academy","NC","Male","156"
"2018","370327001352","Red Oak Elementary","NC","Total","247"
"2018","370327001352","Red Oak Elementary","NC","Unknown","0"
"2018","370327001352","Red Oak Elementary","NC","Female","121"
"2018","370327001352","Red Oak Elementary","NC","Male","126"
"2018","370327002400","Red Oak Middle","NC","Total","903"
"2018","370327002400","Red Oak Middle","NC","Unknown","0"
"2018","370327002400","Red Oak Middle","NC","Female","431"
"2018","370327002400","Red Oak Middle","NC","Male","472"
"2018","370393002239","Red Springs High","NC","Total","730"
"2018","370393002239","Red Springs High","NC","Unknown","0"
"2018","370393002239","Red Springs High","NC","Female","331"
"2018","370393002239","Red Springs High","NC","Male","399"
"2018","370393002240","Red Springs Middle","NC","Total","649"
"2018","370393002240","Red Springs Middle","NC","Unknown","0"
"2018","370393002240","Red Springs Middle","NC","Female","311"
"2018","370393002240","Red Springs Middle","NC","Male","338"
"2018","370114000478","Reeds Elementary","NC","Total","312"
"2018","370114000478","Reeds Elementary","NC","Unknown","0"
"2018","370114000478","Reeds Elementary","NC","Female","139"
"2018","370114000478","Reeds Elementary","NC","Male","173"
"2018","370297002170","Reedy Creek Elementary","NC","Total","787"
"2018","370297002170","Reedy Creek Elementary","NC","Unknown","0"
"2018","370297002170","Reedy Creek Elementary","NC","Female","405"
"2018","370297002170","Reedy Creek Elementary","NC","Male","382"
"2018","370472002491","Reedy Creek Elementary","NC","Total","628"
"2018","370472002491","Reedy Creek Elementary","NC","Unknown","0"
"2018","370472002491","Reedy Creek Elementary","NC","Female","299"
"2018","370472002491","Reedy Creek Elementary","NC","Male","329"
"2018","370472001852","Reedy Creek Middle","NC","Total","998"
"2018","370472001852","Reedy Creek Middle","NC","Unknown","0"
"2018","370472001852","Reedy Creek Middle","NC","Female","444"
"2018","370472001852","Reedy Creek Middle","NC","Male","554"
"2018","370192002993","Reedy Fork Elementary","NC","Total","442"
"2018","370192002993","Reedy Fork Elementary","NC","Unknown","0"
"2018","370192002993","Reedy Fork Elementary","NC","Female","218"
"2018","370192002993","Reedy Fork Elementary","NC","Male","224"
"2018","370297001212","Reid Park Academy","NC","Total","418"
"2018","370297001212","Reid Park Academy","NC","Unknown","0"
"2018","370297001212","Reid Park Academy","NC","Female","206"
"2018","370297001212","Reid Park Academy","NC","Male","212"
"2018","370001102132","Reid Ross Classical High","NC","Total","272"
"2018","370001102132","Reid Ross Classical High","NC","Unknown","0"
"2018","370001102132","Reid Ross Classical High","NC","Female","141"
"2018","370001102132","Reid Ross Classical High","NC","Male","131"
"2018","370001103247","Reid Ross Classical Middle","NC","Total","343"
"2018","370001103247","Reid Ross Classical Middle","NC","Unknown","0"
"2018","370001103247","Reid Ross Classical Middle","NC","Female","181"
"2018","370001103247","Reid Ross Classical Middle","NC","Male","162"
"2018","370399001543","Reidsville High","NC","Total","655"
"2018","370399001543","Reidsville High","NC","Unknown","0"
"2018","370399001543","Reidsville High","NC","Female","328"
"2018","370399001543","Reidsville High","NC","Male","327"
"2018","370399001542","Reidsville Middle","NC","Total","599"
"2018","370399001542","Reidsville Middle","NC","Unknown","0"
"2018","370399001542","Reidsville Middle","NC","Female","291"
"2018","370399001542","Reidsville Middle","NC","Male","308"
"2018","370297003417","Renaissance West STEAM Academy","NC","Total","566"
"2018","370297003417","Renaissance West STEAM Academy","NC","Unknown","0"
"2018","370297003417","Renaissance West STEAM Academy","NC","Female","267"
"2018","370297003417","Renaissance West STEAM Academy","NC","Male","299"
"2018","370008102444","Research Triangle Charter","NC","Total","736"
"2018","370008102444","Research Triangle Charter","NC","Unknown","0"
"2018","370008102444","Research Triangle Charter","NC","Female","368"
"2018","370008102444","Research Triangle Charter","NC","Male","368"
"2018","370032603261","Research Triangle High School","NC","Total","556"
"2018","370032603261","Research Triangle High School","NC","Unknown","0"
"2018","370032603261","Research Triangle High School","NC","Female","245"
"2018","370032603261","Research Triangle High School","NC","Male","311"
"2018","370393001585","Rex-Rennert Elementary","NC","Total","441"
"2018","370393001585","Rex-Rennert Elementary","NC","Unknown","0"
"2018","370393001585","Rex-Rennert Elementary","NC","Female","223"
"2018","370393001585","Rex-Rennert Elementary","NC","Male","218"
"2018","370045000133","Reynolds High","NC","Total","1223"
"2018","370045000133","Reynolds High","NC","Unknown","0"
"2018","370045000133","Reynolds High","NC","Female","595"
"2018","370045000133","Reynolds High","NC","Male","628"
"2018","370045000134","Reynolds Middle","NC","Total","522"
"2018","370045000134","Reynolds Middle","NC","Unknown","0"
"2018","370045000134","Reynolds Middle","NC","Female","261"
"2018","370045000134","Reynolds Middle","NC","Male","261"
"2018","370432001716","Richfield Elementary","NC","Total","308"
"2018","370432001716","Richfield Elementary","NC","Unknown","0"
"2018","370432001716","Richfield Elementary","NC","Female","156"
"2018","370432001716","Richfield Elementary","NC","Male","152"
"2018","370472003238","Richland Creek Elementary","NC","Total","433"
"2018","370472003238","Richland Creek Elementary","NC","Unknown","0"
"2018","370472003238","Richland Creek Elementary","NC","Female","222"
"2018","370472003238","Richland Creek Elementary","NC","Male","211"
"2018","370345001428","Richlands Elementary","NC","Total","815"
"2018","370345001428","Richlands Elementary","NC","Unknown","0"
"2018","370345001428","Richlands Elementary","NC","Female","409"
"2018","370345001428","Richlands Elementary","NC","Male","406"
"2018","370345001429","Richlands High","NC","Total","896"
"2018","370345001429","Richlands High","NC","Unknown","0"
"2018","370345001429","Richlands High","NC","Female","471"
"2018","370345001429","Richlands High","NC","Male","425"
"2018","370387003110","Richmond 9th Grade Academy","NC","Total","474"
"2018","370387003110","Richmond 9th Grade Academy","NC","Unknown","0"
"2018","370387003110","Richmond 9th Grade Academy","NC","Female","208"
"2018","370387003110","Richmond 9th Grade Academy","NC","Male","266"
"2018","370387002916","Richmond Early College High","NC","Total","281"
"2018","370387002916","Richmond Early College High","NC","Unknown","0"
"2018","370387002916","Richmond Early College High","NC","Female","195"
"2018","370387002916","Richmond Early College High","NC","Male","86"
"2018","370387001557","Richmond Senior High","NC","Total","1343"
"2018","370387001557","Richmond Senior High","NC","Unknown","0"
"2018","370387001557","Richmond Senior High","NC","Female","646"
"2018","370387001557","Richmond Senior High","NC","Male","697"
"2018","370297003121","Ridge Road Middle","NC","Total","1281"
"2018","370297003121","Ridge Road Middle","NC","Unknown","0"
"2018","370297003121","Ridge Road Middle","NC","Female","644"
"2018","370297003121","Ridge Road Middle","NC","Male","637"
"2018","370001203109","Ridgewood Elementary","NC","Total","787"
"2018","370001203109","Ridgewood Elementary","NC","Unknown","0"
"2018","370001203109","Ridgewood Elementary","NC","Female","358"
"2018","370001203109","Ridgewood Elementary","NC","Male","429"
"2018","370472002861","River Bend Elementary","NC","Total","736"
"2018","370472002861","River Bend Elementary","NC","Unknown","0"
"2018","370472002861","River Bend Elementary","NC","Female","362"
"2018","370472002861","River Bend Elementary","NC","Male","374"
"2018","370069002438","River Bend Middle","NC","Total","494"
"2018","370069002438","River Bend Middle","NC","Unknown","0"
"2018","370069002438","River Bend Middle","NC","Female","234"
"2018","370069002438","River Bend Middle","NC","Male","260"
"2018","370472003412","River Bend Middle","NC","Total","1195"
"2018","370472003412","River Bend Middle","NC","Unknown","0"
"2018","370472003412","River Bend Middle","NC","Female","589"
"2018","370472003412","River Bend Middle","NC","Male","606"
"2018","370237002672","River Dell Elementary","NC","Total","1068"
"2018","370237002672","River Dell Elementary","NC","Unknown","0"
"2018","370237002672","River Dell Elementary","NC","Female","532"
"2018","370237002672","River Dell Elementary","NC","Male","536"
"2018","370297003123","River Gate Elementary","NC","Total","769"
"2018","370297003123","River Gate Elementary","NC","Unknown","0"
"2018","370297003123","River Gate Elementary","NC","Female","393"
"2018","370297003123","River Gate Elementary","NC","Male","376"
"2018","370005002366","River Mill Academy","NC","Total","825"
"2018","370005002366","River Mill Academy","NC","Unknown","0"
"2018","370005002366","River Mill Academy","NC","Female","428"
"2018","370005002366","River Mill Academy","NC","Male","397"
"2018","370297003128","River Oaks Academy","NC","Total","540"
"2018","370297003128","River Oaks Academy","NC","Unknown","0"
"2018","370297003128","River Oaks Academy","NC","Female","271"
"2018","370297003128","River Oaks Academy","NC","Male","269"
"2018","370472002804","River Oaks Middle","NC","Total","64"
"2018","370472002804","River Oaks Middle","NC","Unknown","0"
"2018","370472002804","River Oaks Middle","NC","Female","25"
"2018","370472002804","River Oaks Middle","NC","Male","39"
"2018","370354002345","River Road Middle","NC","Total","586"
"2018","370354002345","River Road Middle","NC","Unknown","0"
"2018","370354002345","River Road Middle","NC","Female","267"
"2018","370354002345","River Road Middle","NC","Male","319"
"2018","370204000900","Riverbend Elementary","NC","Total","212"
"2018","370204000900","Riverbend Elementary","NC","Unknown","0"
"2018","370204000900","Riverbend Elementary","NC","Female","97"
"2018","370204000900","Riverbend Elementary","NC","Male","115"
"2018","370030000089","Riverside Elementary","NC","Total","124"
"2018","370030000089","Riverside Elementary","NC","Unknown","0"
"2018","370030000089","Riverside Elementary","NC","Female","56"
"2018","370030000089","Riverside Elementary","NC","Male","68"
"2018","370126002292","Riverside High","NC","Total","1734"
"2018","370126002292","Riverside High","NC","Unknown","0"
"2018","370126002292","Riverside High","NC","Female","771"
"2018","370126002292","Riverside High","NC","Male","963"
"2018","370288001169","Riverside High","NC","Total","531"
"2018","370288001169","Riverside High","NC","Unknown","0"
"2018","370288001169","Riverside High","NC","Female","261"
"2018","370288001169","Riverside High","NC","Male","270"
"2018","370288001170","Riverside Middle","NC","Total","432"
"2018","370288001170","Riverside Middle","NC","Unknown","0"
"2018","370288001170","Riverside Middle","NC","Female","200"
"2018","370288001170","Riverside Middle","NC","Male","232"
"2018","370216000938","Riverview Elementary","NC","Total","399"
"2018","370216000938","Riverview Elementary","NC","Unknown","0"
"2018","370216000938","Riverview Elementary","NC","Female","172"
"2018","370216000938","Riverview Elementary","NC","Male","227"
"2018","370237002529","Riverwood Elementary","NC","Total","915"
"2018","370237002529","Riverwood Elementary","NC","Unknown","0"
"2018","370237002529","Riverwood Elementary","NC","Female","459"
"2018","370237002529","Riverwood Elementary","NC","Male","456"
"2018","370237002587","Riverwood Middle","NC","Total","1240"
"2018","370237002587","Riverwood Middle","NC","Unknown","0"
"2018","370237002587","Riverwood Middle","NC","Female","609"
"2018","370237002587","Riverwood Middle","NC","Male","631"
"2018","370390003481","Roanoke Rapids Early College High","NC","Total","71"
"2018","370390003481","Roanoke Rapids Early College High","NC","Unknown","0"
"2018","370390003481","Roanoke Rapids Early College High","NC","Female","35"
"2018","370390003481","Roanoke Rapids Early College High","NC","Male","36"
"2018","370390001564","Roanoke Rapids High School","NC","Total","876"
"2018","370390001564","Roanoke Rapids High School","NC","Unknown","0"
"2018","370390001564","Roanoke Rapids High School","NC","Female","425"
"2018","370390001564","Roanoke Rapids High School","NC","Male","451"
"2018","370489003079","Roanoke Valley Early College","NC","Total","146"
"2018","370489003079","Roanoke Valley Early College","NC","Unknown","0"
"2018","370489003079","Roanoke Valley Early College","NC","Female","105"
"2018","370489003079","Roanoke Valley Early College","NC","Male","41"
"2018","370495001983","Roaring River Elementary School","NC","Total","187"
"2018","370495001983","Roaring River Elementary School","NC","Unknown","0"
"2018","370495001983","Roaring River Elementary School","NC","Female","105"
"2018","370495001983","Roaring River Elementary School","NC","Male","82"
"2018","370309001324","Robbins Elementary","NC","Total","427"
"2018","370309001324","Robbins Elementary","NC","Unknown","0"
"2018","370309001324","Robbins Elementary","NC","Female","206"
"2018","370309001324","Robbins Elementary","NC","Male","221"
"2018","370177000733","Robbinsville Elementary","NC","Total","605"
"2018","370177000733","Robbinsville Elementary","NC","Unknown","0"
"2018","370177000733","Robbinsville Elementary","NC","Female","274"
"2018","370177000733","Robbinsville Elementary","NC","Male","331"
"2018","370177000734","Robbinsville High","NC","Total","378"
"2018","370177000734","Robbinsville High","NC","Unknown","0"
"2018","370177000734","Robbinsville High","NC","Female","197"
"2018","370177000734","Robbinsville High","NC","Male","181"
"2018","370177000576","Robbinsville Middle","NC","Total","186"
"2018","370177000576","Robbinsville Middle","NC","Unknown","0"
"2018","370177000576","Robbinsville Middle","NC","Female","74"
"2018","370177000576","Robbinsville Middle","NC","Male","112"
"2018","370045000164","Roberson High","NC","Total","1483"
"2018","370045000164","Roberson High","NC","Unknown","0"
"2018","370045000164","Roberson High","NC","Female","723"
"2018","370045000164","Roberson High","NC","Male","760"
"2018","370150000604","Robert B Glenn High School","NC","Total","1456"
"2018","370150000604","Robert B Glenn High School","NC","Unknown","0"
"2018","370150000604","Robert B Glenn High School","NC","Female","732"
"2018","370150000604","Robert B Glenn High School","NC","Male","724"
"2018","370048002832","Robert L. Patton High School","NC","Total","827"
"2018","370048002832","Robert L. Patton High School","NC","Unknown","0"
"2018","370048002832","Robert L. Patton High School","NC","Female","396"
"2018","370048002832","Robert L. Patton High School","NC","Male","431"
"2018","370393002049","Robeson Co Career Ctr","NC","Total",""
"2018","370393002049","Robeson Co Career Ctr","NC","Unknown","0"
"2018","370393002049","Robeson Co Career Ctr","NC","Female","0"
"2018","370393002049","Robeson Co Career Ctr","NC","Male","0"
"2018","370162000708","Robinson Elementary","NC","Total","434"
"2018","370162000708","Robinson Elementary","NC","Unknown","0"
"2018","370162000708","Robinson Elementary","NC","Female","203"
"2018","370162000708","Robinson Elementary","NC","Male","231"
"2018","370261000589","Rochelle Middle","NC","Total","493"
"2018","370261000589","Rochelle Middle","NC","Unknown","0"
"2018","370261000589","Rochelle Middle","NC","Female","253"
"2018","370261000589","Rochelle Middle","NC","Male","240"
"2018","370462002862","Rock Rest Elementary","NC","Total","531"
"2018","370462002862","Rock Rest Elementary","NC","Unknown","0"
"2018","370462002862","Rock Rest Elementary","NC","Female","261"
"2018","370462002862","Rock Rest Elementary","NC","Male","270"
"2018","370502002005","Rock Ridge Elementary","NC","Total","492"
"2018","370502002005","Rock Ridge Elementary","NC","Unknown","0"
"2018","370502002005","Rock Ridge Elementary","NC","Female","235"
"2018","370502002005","Rock Ridge Elementary","NC","Male","257"
"2018","370268001121","Rock Springs Elementary","NC","Total","587"
"2018","370268001121","Rock Springs Elementary","NC","Unknown","0"
"2018","370268001121","Rock Springs Elementary","NC","Female","269"
"2018","370268001121","Rock Springs Elementary","NC","Male","318"
"2018","370001100430","Rockfish Elementary","NC","Total","694"
"2018","370001100430","Rockfish Elementary","NC","Unknown","0"
"2018","370001100430","Rockfish Elementary","NC","Female","333"
"2018","370001100430","Rockfish Elementary","NC","Male","361"
"2018","370225000581","Rockfish Hoke Elementary","NC","Total","835"
"2018","370225000581","Rockfish Hoke Elementary","NC","Unknown","0"
"2018","370225000581","Rockfish Hoke Elementary","NC","Female","421"
"2018","370225000581","Rockfish Hoke Elementary","NC","Male","414"
"2018","370441003221","Rockford Elementary","NC","Total","356"
"2018","370441003221","Rockford Elementary","NC","Unknown","0"
"2018","370441003221","Rockford Elementary","NC","Female","192"
"2018","370441003221","Rockford Elementary","NC","Male","164"
"2018","370399003014","Rockingham Co Early College High","NC","Total","332"
"2018","370399003014","Rockingham Co Early College High","NC","Unknown","0"
"2018","370399003014","Rockingham Co Early College High","NC","Female","189"
"2018","370399003014","Rockingham Co Early College High","NC","Male","143"
"2018","370399001595","Rockingham County High","NC","Total","1043"
"2018","370399001595","Rockingham County High","NC","Unknown","0"
"2018","370399001595","Rockingham County High","NC","Female","503"
"2018","370399001595","Rockingham County High","NC","Male","540"
"2018","370399002476","Rockingham County Middle","NC","Total","760"
"2018","370399002476","Rockingham County Middle","NC","Unknown","0"
"2018","370399002476","Rockingham County Middle","NC","Female","385"
"2018","370399002476","Rockingham County Middle","NC","Male","375"
"2018","370387001558","Rockingham Middle","NC","Total","682"
"2018","370387001558","Rockingham Middle","NC","Unknown","0"
"2018","370387001558","Rockingham Middle","NC","Female","338"
"2018","370387001558","Rockingham Middle","NC","Male","344"
"2018","370405001628","Rockwell Elementary","NC","Total","511"
"2018","370405001628","Rockwell Elementary","NC","Unknown","0"
"2018","370405001628","Rockwell Elementary","NC","Female","267"
"2018","370405001628","Rockwell Elementary","NC","Male","244"
"2018","370327000763","Rocky Mount High","NC","Total","1126"
"2018","370327000763","Rocky Mount High","NC","Unknown","0"
"2018","370327000763","Rocky Mount High","NC","Female","583"
"2018","370327000763","Rocky Mount High","NC","Male","543"
"2018","370327003272","Rocky Mount Middle","NC","Total","364"
"2018","370327003272","Rocky Mount Middle","NC","Unknown","0"
"2018","370327003272","Rocky Mount Middle","NC","Female","169"
"2018","370327003272","Rocky Mount Middle","NC","Male","195"
"2018","370003402334","Rocky Mount Preparatory","NC","Total","1242"
"2018","370003402334","Rocky Mount Preparatory","NC","Unknown","0"
"2018","370003402334","Rocky Mount Preparatory","NC","Female","550"
"2018","370003402334","Rocky Mount Preparatory","NC","Male","692"
"2018","370357001468","Rocky Point Elementary","NC","Total","414"
"2018","370357001468","Rocky Point Elementary","NC","Unknown","0"
"2018","370357001468","Rocky Point Elementary","NC","Female","205"
"2018","370357001468","Rocky Point Elementary","NC","Male","209"
"2018","370053002076","Rocky River Elementary","NC","Total","810"
"2018","370053002076","Rocky River Elementary","NC","Unknown","0"
"2018","370053002076","Rocky River Elementary","NC","Female","400"
"2018","370053002076","Rocky River Elementary","NC","Male","410"
"2018","370312003140","Rocky River Elementary","NC","Total","594"
"2018","370312003140","Rocky River Elementary","NC","Unknown","0"
"2018","370312003140","Rocky River Elementary","NC","Female","285"
"2018","370312003140","Rocky River Elementary","NC","Male","309"
"2018","370462002828","Rocky River Elementary","NC","Total","566"
"2018","370462002828","Rocky River Elementary","NC","Unknown","0"
"2018","370462002828","Rocky River Elementary","NC","Female","270"
"2018","370462002828","Rocky River Elementary","NC","Male","296"
"2018","370297003173","Rocky River High","NC","Total","1478"
"2018","370297003173","Rocky River High","NC","Unknown","0"
"2018","370297003173","Rocky River High","NC","Female","735"
"2018","370297003173","Rocky River High","NC","Male","743"
"2018","370288001167","Rodgers Elementary","NC","Total","255"
"2018","370288001167","Rodgers Elementary","NC","Unknown","0"
"2018","370288001167","Rodgers Elementary","NC","Female","121"
"2018","370288001167","Rodgers Elementary","NC","Male","134"
"2018","370331002178","Roger Bell New Tech Academy","NC","Total","342"
"2018","370331002178","Roger Bell New Tech Academy","NC","Unknown","0"
"2018","370331002178","Roger Bell New Tech Academy","NC","Female","155"
"2018","370331002178","Roger Bell New Tech Academy","NC","Male","187"
"2018","370472003411","Rogers Lane Elementary","NC","Total","891"
"2018","370472003411","Rogers Lane Elementary","NC","Unknown","0"
"2018","370472003411","Rogers Lane Elementary","NC","Female","409"
"2018","370472003411","Rogers Lane Elementary","NC","Male","482"
"2018","370126000570","Rogers-Herr Middle","NC","Total","637"
"2018","370126000570","Rogers-Herr Middle","NC","Unknown","0"
"2018","370126000570","Rogers-Herr Middle","NC","Female","268"
"2018","370126000570","Rogers-Herr Middle","NC","Male","369"
"2018","370333001388","Roland-Grise Middle","NC","Total","907"
"2018","370333001388","Roland-Grise Middle","NC","Unknown","0"
"2018","370333001388","Roland-Grise Middle","NC","Female","437"
"2018","370333001388","Roland-Grise Middle","NC","Male","470"
"2018","370043303454","Rolesville Charter Academy","NC","Total","579"
"2018","370043303454","Rolesville Charter Academy","NC","Unknown","0"
"2018","370043303454","Rolesville Charter Academy","NC","Female","295"
"2018","370043303454","Rolesville Charter Academy","NC","Male","284"
"2018","370472001890","Rolesville Elementary","NC","Total","580"
"2018","370472001890","Rolesville Elementary","NC","Unknown","0"
"2018","370472001890","Rolesville Elementary","NC","Female","292"
"2018","370472001890","Rolesville Elementary","NC","Male","288"
"2018","370472003276","Rolesville High","NC","Total","2239"
"2018","370472003276","Rolesville High","NC","Unknown","0"
"2018","370472003276","Rolesville High","NC","Female","1058"
"2018","370472003276","Rolesville High","NC","Male","1181"
"2018","370472003240","Rolesville Middle","NC","Total","1117"
"2018","370472003240","Rolesville Middle","NC","Unknown","0"
"2018","370472003240","Rolesville Middle","NC","Female","526"
"2018","370472003240","Rolesville Middle","NC","Male","591"
"2018","370192003243","Ronald E. McNair Elementary","NC","Total","570"
"2018","370192003243","Ronald E. McNair Elementary","NC","Unknown","0"
"2018","370192003243","Ronald E. McNair Elementary","NC","Female","269"
"2018","370192003243","Ronald E. McNair Elementary","NC","Male","301"
"2018","370150002765","Ronald W Reagan High School","NC","Total","2043"
"2018","370150002765","Ronald W Reagan High School","NC","Unknown","0"
"2018","370150002765","Ronald W Reagan High School","NC","Female","1044"
"2018","370150002765","Ronald W Reagan High School","NC","Male","999"
"2018","370495001984","Ronda-Clingman Elementary School","NC","Total","317"
"2018","370495001984","Ronda-Clingman Elementary School","NC","Unknown","0"
"2018","370495001984","Ronda-Clingman Elementary School","NC","Female","157"
"2018","370495001984","Ronda-Clingman Elementary School","NC","Male","160"
"2018","370472001891","Root Elementary","NC","Total","504"
"2018","370472001891","Root Elementary","NC","Unknown","0"
"2018","370472001891","Root Elementary","NC","Female","217"
"2018","370472001891","Root Elementary","NC","Male","287"
"2018","370120000503","Rose Hill-Magnolia Elementary","NC","Total","1137"
"2018","370120000503","Rose Hill-Magnolia Elementary","NC","Unknown","0"
"2018","370120000503","Rose Hill-Magnolia Elementary","NC","Female","554"
"2018","370120000503","Rose Hill-Magnolia Elementary","NC","Male","583"
"2018","370414001665","Roseboro Elementary","NC","Total","397"
"2018","370414001665","Roseboro Elementary","NC","Unknown","0"
"2018","370414001665","Roseboro Elementary","NC","Female","188"
"2018","370414001665","Roseboro Elementary","NC","Male","209"
"2018","370414001679","Roseboro-Salemburg Middle","NC","Total","425"
"2018","370414001679","Roseboro-Salemburg Middle","NC","Unknown","0"
"2018","370414001679","Roseboro-Salemburg Middle","NC","Female","207"
"2018","370414001679","Roseboro-Salemburg Middle","NC","Male","218"
"2018","370393002241","Rosenwald Elementary","NC","Total","412"
"2018","370393002241","Rosenwald Elementary","NC","Unknown","0"
"2018","370393002241","Rosenwald Elementary","NC","Female","207"
"2018","370393002241","Rosenwald Elementary","NC","Male","205"
"2018","370488002058","Rosewood Elementary","NC","Total","650"
"2018","370488002058","Rosewood Elementary","NC","Unknown","0"
"2018","370488002058","Rosewood Elementary","NC","Female","320"
"2018","370488002058","Rosewood Elementary","NC","Male","330"
"2018","370488001961","Rosewood High","NC","Total","498"
"2018","370488001961","Rosewood High","NC","Unknown","0"
"2018","370488001961","Rosewood High","NC","Female","213"
"2018","370488001961","Rosewood High","NC","Male","285"
"2018","370488002497","Rosewood Middle","NC","Total","333"
"2018","370488002497","Rosewood Middle","NC","Unknown","0"
"2018","370488002497","Rosewood Middle","NC","Female","147"
"2018","370488002497","Rosewood Middle","NC","Male","186"
"2018","370453001782","Rosman Elementary","NC","Total","312"
"2018","370453001782","Rosman Elementary","NC","Unknown","0"
"2018","370453001782","Rosman Elementary","NC","Female","159"
"2018","370453001782","Rosman Elementary","NC","Male","153"
"2018","370453001783","Rosman High","NC","Total","327"
"2018","370453001783","Rosman High","NC","Unknown","0"
"2018","370453001783","Rosman High","NC","Female","153"
"2018","370453001783","Rosman High","NC","Male","174"
"2018","370453002550","Rosman Middle","NC","Total","225"
"2018","370453002550","Rosman Middle","NC","Unknown","0"
"2018","370453002550","Rosman Middle","NC","Female","107"
"2018","370453002550","Rosman Middle","NC","Male","118"
"2018","370405003035","Rowan Co Early College","NC","Total","247"
"2018","370405003035","Rowan Co Early College","NC","Unknown","0"
"2018","370405003035","Rowan Co Early College","NC","Female","164"
"2018","370405003035","Rowan Co Early College","NC","Male","83"
"2018","370393002183","Rowland Middle","NC","Total","133"
"2018","370393002183","Rowland Middle","NC","Unknown","0"
"2018","370393002183","Rowland Middle","NC","Female","64"
"2018","370393002183","Rowland Middle","NC","Male","69"
"2018","370393002242","Rowland Norment Elementary","NC","Total","468"
"2018","370393002242","Rowland Norment Elementary","NC","Unknown","0"
"2018","370393002242","Rowland Norment Elementary","NC","Female","227"
"2018","370393002242","Rowland Norment Elementary","NC","Male","241"
"2018","370017502914","Roxboro Community School","NC","Total","703"
