year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,enrollment
"2019","240051001012","Columbia Park Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","546"
"2019","240009000180","Commodore John Rogers Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","907"
"2019","240051001067","Community Based Classrooms","MD","Prince Georges County Public Schools","High","Other/alternative school","No","75"
"2019","240051001013","Concord Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","365"
"2019","240009001302","ConneXions: A  Community Based Arts School","MD","Baltimore City Public Schools","High","Regular school","Yes","505"
"2019","240024000566","Conowingo Elementary","MD","Cecil County Public Schools","Primary","Regular school","No","464"
"2019","240051000510","Cool Spring Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","915"
"2019","240051001014","Cooper Lane Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","527"
"2019","240009001530","Coppin Academy","MD","Baltimore City Public Schools","High","Regular school","Yes","355"
"2019","240051001222","Cora L. Rice Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","636"
"2019","240006000059","Corkran Middle School","MD","Anne Arundel County Public Schools","Middle","Regular school","No","657"
"2019","240042001699","Cradlerock Elementary","MD","Howard County Public Schools","Primary","Regular school","No","497"
"2019","240021001105","Cranberry Station Elementary","MD","Carroll County Public Schools","Primary","Regular school","No","528"
"2019","240009001716","Creative City Public Charter School","MD","Baltimore City Public Schools","Primary","Regular school","Yes","346"
"2019","240036000665","Crellin Elementary","MD","Garrett County Public Schools","Primary","Regular school","No","135"
"2019","240003000010","Cresaptown Elementary","MD","Allegany County Public Schools","Primary","Regular school","No","320"
"2019","240048000814","Cresthaven Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","505"
"2019","240033001357","Crestwood Middle","MD","Frederick County Public Schools","Middle","Regular school","No","691"
"2019","240057001201","Crisfield Academy and High School","MD","Somerset County Public Schools","High","Regular school","No","415"
"2019","240006000060","Crofton Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","828"
"2019","240006001517","Crofton Meadows Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","554"
"2019","240006001403","Crofton Middle","MD","Anne Arundel County Public Schools","Middle","Regular school","No","1345"
"2019","240006000061","Crofton Woods Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","763"
"2019","240012000463","Cromwell Valley Elementary Technology","MD","Baltimore County Public Schools","Primary","Regular school","No","375"
"2019","240051001463","Croom High","MD","Prince Georges County Public Schools","High","Other/alternative school","No","65"
"2019","240009000182","Cross Country Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","699"
"2019","240051001062","Crossland Evening/Saturday High","MD","Prince Georges County Public Schools","High","Other/alternative school","No","228"
"2019","240051001017","Crossland High","MD","Prince Georges County Public Schools","High","Regular school","No","975"
"2019","240012001649","Crossroads Center","MD","Baltimore County Public Schools","High","Other/alternative school","No","183"
"2019","240021001694","Crossroads Middle School","MD","Carroll County Public Schools","Middle","Other/alternative school","No","9"
"2019","240009000183","Curtis Bay Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","659"
"2019","240009000184","Dallas F. Nicholas Sr. Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","224"
"2019","240048000815","Damascus Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","362"
"2019","240048001455","Damascus High","MD","Montgomery County Public Schools","High","Regular school","No","1353"
"2019","240027010501","Daniel of St. Thomas Jenifer Elementary School","MD","Charles County Public Schools","Primary","Regular school","No","643"
"2019","240039000685","Darlington Elementary","MD","Harford County Public Schools","Primary","Regular school","No","104"
"2019","240048000817","Darnestown Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","323"
"2019","240006000062","Davidsonville Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","678"
"2019","240042001539","Dayton Oaks","MD","Howard County Public Schools","Primary","Regular school","No","720"
"2019","240057001202","Deal Island School","MD","Somerset County Public Schools","Primary","Regular school","No","139"
"2019","240006000063","Deale Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","219"
"2019","240012000369","Deep Creek Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","458"
"2019","240012000370","Deep Creek Middle","MD","Baltimore County Public Schools","Middle","Regular school","No","901"
"2019","240042090448","Deep Run Elementary","MD","Howard County Public Schools","Primary","Regular school","No","767"
"2019","240033000847","Deer Crossing Elementary","MD","Frederick County Public Schools","Primary","Regular school","No","806"
"2019","240012000371","Deer Park Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","404"
"2019","240012000372","Deer Park Middle Magnet School","MD","Baltimore County Public Schools","Middle","Regular school","No","1365"
"2019","240039000686","Deerfield Elementary","MD","Harford County Public Schools","Primary","Regular school","No","752"
"2019","240051001018","Deerfield Run Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","619"
"2019","240069001300","Delmar Elementary","MD","Wicomico County Public Schools","Primary","Regular school","No","932"
"2019","240018000520","Denton Elementary School","MD","Caroline County Public Schools","Primary","Regular school","No","680"
"2019","240048000818","Diamond Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","791"
"2019","240009000186","Dickey Hill Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","363"
"2019","240009001313","Digital Harbor High School","MD","Baltimore City Public Schools","High","Vocational school","No","1162"
"2019","240051001019","District Heights Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","403"
"2019","240051001208","Dodge Park Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","597"
"2019","240012002945","Dogwood Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","682"
"2019","240051001245","Dora Kennedy French Immersion","MD","Prince Georges County Public Schools","Primary","Regular school","No","676"
"2019","240030000994","Dorchester County Career and Technology Center","MD","Dorchester County Public Schools","Ungraded","Vocational school","No","0"
"2019","240009000256","Dorothy I. Height Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","375"
"2019","240051001021","Doswell E. Brooks Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","247"
"2019","240015001102","Dowell Elementary","MD","Calvert County Public Schools","Primary","Regular school","No","604"
"2019","240009000187","Dr. Bernard Harris Sr. Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","310"
"2019","240048090480","Dr. Charles R. Drew Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","498"
"2019","240027000584","Dr. Gustavus Brown Elementary","MD","Charles County Public Schools","Primary","Regular school","No","426"
"2019","240051001542","Dr. Henry A. Wise Jr. High","MD","Prince Georges County Public Schools","High","Regular school","No","2220"
"2019","240060001079","Dr. James A. Forrest Career and Technology Center","MD","St. Marys County Public Schools","Ungraded","Vocational school","No","0"
"2019","240027000594","Dr. James Craik Elementary School","MD","Charles County Public Schools","Primary","Regular school","No","518"
"2019","240009000188","Dr. Martin Luther King Jr. Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","244"
